DEVICE	ROOM	DATE	a1	a2	a3
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:17:00	31.21178	0	0
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:18:00	45.11259	0	0
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:18:00	8.624431	23.190872	14.2886095
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:18:00	60.34471	18.358568	6.4776707
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:18:00	21.074797	22.135128	6.554184
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:18:00	9.690241	20.190094	16.919178
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:18:00	10.665701	26.255043	13.592763
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:18:00	0	27.441929	0
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:18:00	0	0	10.722513
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:18:00	10.0913315	0	15.75998
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:18:00	0	22.800566	11.717649
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:18:00	7.948447	0	36.334167
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:18:00	0	21.551905	0
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:18:00	11.922768	21.962616	12.418734
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:18:00	18.731674	62.414814	8.278286
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:18:00	9.133295	14.569239	20.73468
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:18:00	9.297134	16.187973	0
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:18:00	0	14.798592	21.306366
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:18:00	72.13498	16.730976	0
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:18:00	23.059994	0	6.616417
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:18:00	31.132065	18.639977	6.2939396
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:18:00	12.005066	62.658825	0
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:18:00	0	0	6.584626
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:18:00	19.086079	37.431953	8.927364
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:18:00	13.263668	0	11.370827
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:18:00	14.307123	0	0
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:18:00	0	20.255997	6.5287156
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:18:00	9.061842	20.011818	14.062173
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:18:00	7.153541	9.124563	51.225834
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:18:00	13.956867	21.617092	11.369762
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:18:00	30.493858	22.32409	8.587276
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:19:00	47.664165	19.323166	7.5579906
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:19:00	0	23.278748	0
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:19:00	63.677338	17.979855	0
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:19:00	20.112345	0	6.6723413
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:19:00	9.987011	21.0326	15.60837
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:19:00	0	0	14.593147
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:19:00	30.58819	0	0
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:19:00	0	31.954739	0
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:19:00	9.234331	21.820099	14.274076
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:19:00	16.164885	22.898052	10.876509
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:19:00	8.344442	10.802491	37.938652
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:19:00	9.135948	0	0
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:19:00	13.345869	0	0
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:19:00	18.421825	0	0
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:19:00	9.5868	14.094183	22.851963
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:19:00	9.5814705	16.253706	0
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:19:00	10.020581	14.192862	20.937984
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:19:00	69.091125	0	0
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:19:00	25.279976	22.651379	0
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:19:00	0	0	6.51748
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:19:00	13.451266	0	10.541059
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:19:00	28.928684	22.71071	7.3607645
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:19:00	20.885387	36.540535	9.317686
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:19:00	0	0	11.879879
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:19:00	12.434303	95.54043	10.346958
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:19:00	21.153416	0	5.6821322
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:19:00	8.594435	19.070854	15.022507
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:19:00	7.0626893	10.398375	52.201157
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:19:00	14.331499	0	0
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:19:00	0	21.63345	7.475378
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:20:00	0	0	7.4234943
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:20:00	9.242653	21.83559	13.453421
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:20:00	0	17.757746	0
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:20:00	20.964062	21.335285	6.2543516
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:20:00	10.494614	0	15.60214
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:20:00	10.674459	25.353004	13.122961
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:20:00	27.965084	28.184372	0
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:20:00	16.443623	29.328968	11.03381
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:20:00	8.5448675	20.845001	16.651718
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:20:00	15.498612	23.263685	11.960188
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:20:00	8.628754	0	36.147354
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:20:00	9.375587	0	0
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:20:00	0	18.126816	13.7242985
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:20:00	0	60.911297	0
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:20:00	8.608427	0	0
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:20:00	0	15.978151	0
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:20:00	9.689152	0	20.364449
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:20:00	63.741005	17.036709	6.8205233
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:20:00	25.619452	0	0
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:20:00	0	0	5.4552927
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:20:00	12.958368	0	0
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:20:00	30.833508	21.437681	7.348418
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:20:00	18.770725	38.179943	9.448967
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:20:00	12.540964	33.074875	0
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:20:00	0	101.24649	0
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:20:00	0	20.586296	6.83912
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:20:00	0	19.968573	0
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:20:00	0	0	54.72561
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:20:00	0	19.73273	10.810566
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:20:00	31.287941	22.843489	8.178416
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:21:00	50.607414	19.320068	7.424394
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:21:00	0	0	14.532124
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:21:00	60.63401	0	0
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:21:00	21.216927	20.650831	0
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:21:00	0	20.495056	15.925958
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:21:00	9.663752	28.428947	13.893795
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:21:00	0	28.641235	7.2250576
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:21:00	16.442915	31.635313	11.4993
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:21:00	9.493845	18.820354	13.616803
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:21:00	16.955923	0	0
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:21:00	0	0	36.076416
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:21:00	10.195258	23.648254	0
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:21:00	13.331662	0	12.775888
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:21:00	18.032864	0	8.214426
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:21:00	0	0	21.20985
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:21:00	9.654947	17.607563	19.626715
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:21:00	10.55567	14.046825	0
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:21:00	0	0	7.2026854
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:21:00	0	19.81495	0
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:21:00	29.561384	0	0
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:21:00	0	66.92575	0
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:21:00	0	23.076889	6.717517
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:21:00	0	38.411644	0
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:21:00	14.031788	30.60548	12.09852
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:21:00	0	0	10.16083
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:21:00	20.65112	20.071207	7.140874
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:21:00	8.44404	18.344383	16.262474
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:21:00	6.972953	0	0
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:21:00	14.752508	19.474388	12.303838
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:21:00	32.345055	21.450008	8.603968
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:22:00	0	19.879955	0
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:22:00	9.3534355	20.242022	14.940152
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:22:00	0	0	6.695657
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:22:00	0	22.436176	6.4328117
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:22:00	10.541437	20.072853	16.134602
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:22:00	10.440129	25.247534	0
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:22:00	0	0	7.8278103
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:22:00	0	29.51927	10.505337
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:22:00	9.983447	21.999193	16.623707
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:22:00	17.236311	22.911236	11.134015
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:22:00	8.099968	11.560186	36.48821
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:22:00	10.896286	0	13.70754
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:22:00	12.369398	20.270222	13.594328
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:22:00	18.826254	0	0
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:22:00	0	14.605297	22.839083
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:22:00	0	17.475496	0
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:22:00	8.765394	13.582737	19.386702
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:22:00	68.298904	16.777725	0
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:22:00	0	0	6.6607018
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:22:00	0	0	7.0666466
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:22:00	13.024286	70.23734	0
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:22:00	29.978214	22.770536	7.200323
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:22:00	0	36.87605	9.922346
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:22:00	14.037007	0	0
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:22:00	13.097881	0	0
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:22:00	20.848886	21.653177	6.5837193
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:22:00	0	19.595749	17.064
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:22:00	7.2591524	10.680334	0
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:22:00	15.242485	20.796383	11.589317
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:22:00	0	20.456924	8.816447
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:23:00	46.15764	20.266277	0
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:23:00	0	22.843456	0
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:23:00	59.570602	0	6.9829354
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:23:00	20.201487	22.473408	0
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:23:00	9.399778	19.96671	0
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:23:00	10.301291	25.848127	13.263121
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:23:00	30.748215	28.84919	7.0633774
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:23:00	17.071548	30.580482	0
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:23:00	10.19503	0	0
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:23:00	15.724464	19.869795	11.701201
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:23:00	8.835167	11.741047	32.842697
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:23:00	10.2007885	26.275135	14.138522
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:23:00	12.491325	21.304306	14.634009
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:23:00	17.816624	0	0
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:23:00	9.182112	15.777529	22.365124
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:23:00	0	0	18.423332
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:23:00	0	13.805035	0
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:23:00	71.85094	0	0
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:23:00	0	21.737192	0
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:23:00	0	0	5.970586
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:23:00	13.653917	63.008324	0
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:23:00	28.56622	24.666395	0
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:23:00	18.977394	37.026043	0
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:23:00	14.233907	0	11.381786
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:23:00	13.125631	104.0121	8.628818
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:23:00	20.687294	21.861635	7.0651264
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:23:00	8.99708	0	0
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:23:00	0	0	51.246277
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:23:00	13.699642	19.209503	0
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:23:00	31.482042	0	8.900967
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:24:00	48.01222	20.10062	7.019415
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:24:00	8.927943	20.028187	13.727678
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:24:00	59.574707	18.05579	7.0426035
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:24:00	22.16835	21.46846	0
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:24:00	10.521065	0	16.774355
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:24:00	10.908725	27.770676	0
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:24:00	28.852972	26.099049	8.338492
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:24:00	0	29.651112	10.9782715
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:24:00	9.744225	19.349934	15.189307
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:24:00	0	23.226965	10.687522
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:24:00	8.001902	12.3514	35.415276
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:24:00	9.9175	0	12.98682
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:24:00	11.772847	0	12.473097
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:24:00	18.143547	69.59419	8.051565
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:24:00	8.041191	14.803688	21.403053
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:24:00	9.800154	17.62304	20.128891
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:24:00	10.52008	14.646097	0
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:24:00	0	18.477108	0
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:24:00	25.014603	19.682543	6.9101954
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:24:00	29.53529	0	0
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:24:00	0	70.562096	10.051362
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:24:00	0	20.510754	6.7482395
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:24:00	0	40.03543	0
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:24:00	0	31.285126	11.329058
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:24:00	13.8877735	102.65026	9.795393
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:24:00	0	0	7.2210197
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:24:00	9.23892	0	0
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:24:00	7.4377985	10.539772	0
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:24:00	14.707667	20.041628	12.103974
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:24:00	0	22.558897	9.021612
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:25:00	0	19.474487	7.7148867
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:25:00	10.362369	22.624043	0
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:25:00	68.221405	0	0
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:25:00	20.729404	23.220957	6.2720137
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:25:00	10.156978	19.904875	16.256607
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:25:00	0	24.09481	12.683859
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:25:00	0	25.441952	7.8973036
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:25:00	0	27.011894	0
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:25:00	0	20.604542	16.028965
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:25:00	16.916248	21.0419	11.465694
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:25:00	8.863894	0	33.39396
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:25:00	9.864084	24.341671	13.6344185
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:25:00	0	22.34908	0
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:25:00	15.396683	58.123337	7.4499617
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:25:00	8.365126	0	0
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:25:00	8.6513195	0	18.372992
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:25:00	10.688274	13.637159	20.954393
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:25:00	0	0	7.705662
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:25:00	22.938177	0	6.4312906
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:25:00	0	18.173594	0
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:25:00	12.451281	65.25712	10.098684
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:25:00	0	21.475544	7.2380137
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:25:00	19.308208	41.33014	8.397441
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:25:00	13.84951	0	0
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:25:00	0	104.145355	0
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:25:00	21.261253	21.666344	6.194676
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:25:00	0	18.5415	14.608173
73f7eeb8ec5243858f9ec2dfcaea6033	C3.03	01.01.2020 12:25:00	0	0	53.084694
3a23ddf84bbc42158c7ad58b4f8e8ee2	C3.02	01.01.2020 12:25:00	14.225101	19.323753	12.231957
5a458027724c454eb485adfe7344a804	C3.01	01.01.2020 12:25:00	30.72276	21.927746	8.282559
6ae954141a964add89245c377fb6d1ea	C3.01	01.01.2020 12:26:00	48.70197	0	8.066769
f4bbde7a3e114100bdba9a3f6784bc60	C3.02	01.01.2020 12:26:00	0	20.209166	14.027029
cbfb186d05644235a948241fb896cf60	C3.01	01.01.2020 12:26:00	66.32573	19.265596	6.4328136
f29b5b253544424bbbe0d83e5bad0a10	C3.01	01.01.2020 12:26:00	20.8288	21.042286	6.0664916
c0ae6612fb4b4361ae56ca1bb2822b45	C3.02	01.01.2020 12:26:00	9.847078	18.739723	15.418572
e38c2db1fb1146a5b33bb91874a68112	C3.02	01.01.2020 12:26:00	10.458681	0	0
486ef56c846b4ee9badcbe35c0f87914	C3.01	01.01.2020 12:26:00	0	27.752956	7.8778696
6ffab5cec2774e7a9e3dd51a255ecd3b	C3.02	01.01.2020 12:26:00	16.471533	0	0
2245b7630b2b4086a871f3bf40de5ccc	C3.02	01.01.2020 12:26:00	0	19.903053	15.312092
06fb8a104cc944179134dce57bc3c784	C3.02	01.01.2020 12:26:00	17.388374	20.713903	10.886059
f89da077c76940ffab214be89ec88301	C3.03	01.01.2020 12:26:00	8.641748	11.795364	34.961628
5f5248e0224748ef8bc748adbe860b14	C3.02	01.01.2020 12:26:00	0	0	14.073265
0690d6645b464bbbb21c583e604408e6	C3.02	01.01.2020 12:26:00	12.82164	0	14.520505
c8665cbdfacf4399a1c3ba0ee67c783f	C3.01	01.01.2020 12:26:00	18.207666	61.94012	0
ae8b36d49ed64ecb9ea045514536b03e	C3.03	01.01.2020 12:26:00	9.308031	15.128536	19.774878
fa095518ce334658862e91ff607474b6	C3.03	01.01.2020 12:26:00	9.31682	17.411526	19.873058
e21f7bc37fdc46bf911f11e4d2095e2e	C3.02	01.01.2020 12:26:00	0	15.901058	19.319996
33010b05012c495aa56fb699589be003	C3.01	01.01.2020 12:26:00	73.31906	17.03537	7.1175413
a4b98e11a200457cb32559f1604deefc	C3.01	01.01.2020 12:26:00	24.479914	21.570549	6.393473
e9ce10747ffd4d9cbdb1a79797803adc	C3.01	01.01.2020 12:26:00	32.812035	18.54205	6.4777727
b1d66ad504b64339a7cef62d22dcb468	C3.02	01.01.2020 12:26:00	0	68.767944	0
097d7b56ad5a4bef93cf64388f1c382c	C3.01	01.01.2020 12:26:00	0	23.65974	6.9645796
b4b387f0fdee4feba0d77d113e976065	C3.01	01.01.2020 12:26:00	17.985546	41.671574	0
9824c45db7be462ab523a7d80f84bd6d	C3.02	01.01.2020 12:26:00	0	31.584108	0
2c429993257342fbad6d676046962061	C3.02	01.01.2020 12:26:00	13.556374	103.095116	9.340475
596780b8b29c4931b6474640d219ab81	C3.01	01.01.2020 12:26:00	20.198143	0	0
c7f39281a8274d829f96b7a02b3e43e3	C3.03	01.01.2020 12:26:00	0	18.268528	0
